"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"93 W Boylston","Worcester, MA","01606",,4,"2f 0h",,,4656,,6850.00,1920,"MF",,,,217,745000.00,160.01,,,"We are pleased to announce the rare opportunity to own an investment opportunity on highly traveled West Boylston Street. For the first time in nearly 40 years, 93 W Boylston Street is available to purchase. This well-maintained mixed-use property features two residential multifamily units and a long-standing commercial tenant, Wayne’s Pizza, occupying the ground floor. Located with excellent visibility, the building sits directly on a public transit line and benefits from an average daily traffic count exceeding 24,000 vehicles, offering strong exposure for any commercial use. Whether you're an investor seeking a value add income-producing asset or an owner-occupant looking for flexible use potential, this property offers exceptional upside in a prime location.To schedule a showing or for more information, please reach out to the listing agent directly.","",,,,,"K9500526","Worcester","AN2432","W Boylston",93,0,,,,,,,,0,0,,0,0,,,,"ACT",10/28/2025 2:12:00 PM,,6650.00,"2025",,,,504200,,,,5/8/2025 12:01:00 PM,,,,,,"05/08/2025",,,
"12 Stoneland Rd","Worcester, MA","01603","2618",4,"2f 0h",,,1854,,5500.00,1900,"MF",,,,224,529000.00,285.33,,,"Price Reduced! Don’t miss this beautifully remodeled colonial in the heart of Worcester. This property has the potential to be converted into TWO FAMILY. Featuring 4 spacious bedrooms, 2 full bathrooms, and a 1-car garage, this home offers the perfect combination of space, comfort, and style. Located on a convenient corner lot on a quiet one-way street (Haynes Street), this property is just minutes from Clark University and other local colleges. Inside, enjoy the warmth of a cozy fireplace, perfect for fall and winter evenings. The home has been freshly painted, with updated lighting, inviting high ceilings, and a welcoming layout designed for a large family. Relax on the charming front porch during summer evenings or enjoy the fenced front yard with easy access to public transportation. This is the perfect blend of style, comfort, and convenience!","Agents to perform due diligence. This property is now being used as a Single-Family. Seller will negotiate the RENOVATION LOAN to sell this house as a two Family.",,,,,"K9500283","Worcester","BB9958","Stoneland Rd",12,0,,,,,,,,0,1,,0,2,,,,"ACT",7/31/2025 3:43:00 PM,,4011.00,"2025",,,,304100,,,,8/11/2025 10:56:00 AM,,,,,,"05/01/2025",,,
"42 Bridgeport St","Worcester, MA","01604",,9,"3f 0h",,,4554,,5174.00,1920,"MF",,,,158,700000.00,153.71,,,"This expansive 3-unit property boasts approximately over 4,500 sq. ft. of versatile living space, offering a fantastic opportunity for investment or multi-generational living. Each unit is thoughtfully designed with an open-concept dining room and living room, perfect for both relaxation and entertaining. Featuring updated kitchens and bathrooms, as well as a mix of durable vinyl, tile, and hardwood flooring, this property combines comfort with style. Key highlights include separate utilities for each unit, gas heating throughout, and forced hot air heating for the first floor. 3rd floor has a new boiler installed (2025) Residents will enjoy high ceilings, enhancing the spacious feel in each unit, and the added privacy of a fenced-in patio area. Situated on a corner lot with vinyl siding and windows. Some repairs needed.  This property provides on-site parking options and provides ample on-street parking options, along with a convenient 2-car garage.","Offers can be sent to JeffTorresRealty@gmail.com. Signed copies of any attached disclosures and current preapproval or POF must be included on all offers. Certified checks or Deposit link for all deposits. No Love letters and offers on 1 single PDF file. No dotloop",,,,,"TM354945","Worcester","AN6259","Bridgeport St",42,0,,,,,,,,0,4,,0,5,,"Frame",,"ACT",10/21/2025 10:24:00 AM,,9463.00,"2024",,,,688200,,,,11/6/2024 11:23:00 AM,,,,,,"11/06/2024",,,
"7 Bluff St","Worcester, MA","01610","2416",12,"3f 0h",,,3306,,7515.00,1890,"MF",,,,136,815000.00,246.52,,,"wekcome to this spacious and well-maintainned three family home. all units new update kitchen with granite countertop and new bathrooms.each unit hardwood flooring . few years old heating systerm each unit. update sewer pie from house to city main pie. New update hot water tenk .  five car parkings and three garage with rental $300 /month. frist floor long term tenant and low market price rent only $2000  second and third floor both rent $2400.00 . separate utilities for each unit. very conveniently located near schools, Elm park , public transportation, shopping and restaurents.","wekcome to this spacious and well-maintainned three family home. all units new update kitchen with granite countertop and new bathrooms.each unit hardwood flooring . few years old heating systerm each unit. update sewer pie from house to city main pie. New update hot water tenk .  five car parkings and three garage with rental $300 /month. frist floor long term tenant and low market price rent only $2000  second and third floor both rent $2400.00 . separate utilities for each unit. very conveniently located near schools, Elm park , public transportation, shopping and restaurents. please 48 hours noitce due full occupied",,,,,"NB113513","Worcester","AN2029","Bluff St",7,0,,,,,,,,0,5,,0,8,,,,"ACT",12/5/2025 9:02:00 AM,,7270.00,"2025",,,,551200,,,,7/28/2025 7:10:00 AM,,,,,,"07/28/2025",,,
"6 PELHAM STREET","Worcester, MA","01609",,9,"3f 0h",,,4452,,5257.00,1890,"MF",,,,121,1200000.00,269.54,,,"DON'T MISS THIS OPPORTUNITY! RECENT UPDATES AND REMODELED. A LARGE 3 FAMILY WITH 9 BEDROOMS 3 FULL BATHS, APPROXIMATELY 1,400+ SQ FT EACH UNIT OFFER A LARGE EAT IN KITCHENS, DINING ROOMS, LIVING ROOMS, IN UNIT LAUNDRY ROOMS AND OFF STREET PARKING. THE PERFECT PLACE FOR AN OWNER OCCUPANT OR INVESTOR - GAS HEAT.  HARDWOODS THROUGHOUT (SOME ARE COVERED). A LARGE CLEAN BASEMENT, PLENTY OF OFF STREET PARKING.  LOCATION IS THE KEY HERE, WALKING DISTANCE TO ELM PARK AND NEAR WPI.","MOTIVATED SELLER // PRE-APPROVAL WITH ALL OFFERS // BUYER NEEDS TO PERFORM ALL DUE DILIGENCE AT BUYERS EXPENSE & TO VERIFY ALL LISTING INFO. LISTING AGENCY / AGENT DOESN'T WARRANT LISTING.",,,,,"K8002013","Worcester","K95624","PELHAM STREET",6,0,,,,,,,,0,6,,0,6,,"Frame",,"ACT",8/12/2025 9:21:00 PM,,7946.00,"2025",,,,602400,,,,8/12/2025 8:27:00 PM,,,,,,"08/12/2025",,,
"47 4Th St","Worcester, MA","01602",,0,"0f 0h",,,0,,0.00,1987,"MF",,,,121,4000000.00,,,,"4 duplexes and a stand alone residential property. Nearly completed you will not be disappointed, this reflects the changes in the city. A whole development ready to finish and make your neighborhood.","call or email jammie.geddis@kw.com",,,,,"CN208908","Worcester","BB5962","4Th St",47,0,,,,,,,,0,15,,0,24,,,,"ACT",11/24/2025 3:08:00 PM,,3768.00,"2025",,,,285700,,,,8/12/2025 5:57:00 AM,,,,,,"08/12/2025",,,
"40 Hooper St","Worcester, MA","01605","2748",0,"0f 0h",,,17724,,16033.00,2024,"MF",,,,121,4000000.00,225.68,,,"Located at 40 Hooper St, Worcester, MA, this multi-family residence presents an exceptional opportunity to acquire a newly constructed property in a desirable location. Built in 2024, this residence offers a combination of modern design and substantial living space, creating an ideal setting for a variety of residential or investment purposes. The generous living area, encompassing 17724 square feet across three stories, provides ample room for comfortable living and entertaining. The layout of this residence is thoughtfully designed to maximize space and light. This property also features a substantial 5 garage spaces, offering secure parking and additional storage options for residents. The expansive lot, totaling 16033 square feet, provides ample outdoor space for recreation and relaxation. This multi-family residence offers an unparalleled opportunity to own a significant property in Worcester.","property is under construction Do not attempt to go in without an agent.",,,,,"CN208908","Worcester","BB5962","Hooper St",40,0,,,,,,,,0,15,,0,20,,"Frame",,"ACT",11/25/2025 10:08:00 AM,,13132.00,"2025",,,,995600,,,,8/12/2025 1:05:00 AM,,,,,,"08/12/2025",,,
"111 Austin St","Worcester, MA","01609","2916",0,"0f 0h",,,22632,,15403.00,2024,"MF",,,,121,4000000.00,176.74,,,"Calling all investors, developers, and builders—this is your chance to take a nearly completed luxury development across the finish line. Featuring 11 high-end units designed with premium craftsmanship, this property offers exceptional potential and strong market appeal.Highlights include: Private parking plus garage located beneath the buildingPrime location with seamless access to all major highways and throughways. Solid construction with most major work already completed—just needs your finishing touches Whether your vision is to sell out as luxury condos or hold for high-demand rentals, this property is a rare opportunity in a desirable, well-connected area.","Send all offers to my email jammie.geddis@kw.com",,,,,"CN208908","Worcester","BB5962","Austin St",111,0,,,,,,,,0,25,,0,29,,,,"ACT",11/24/2025 3:09:00 PM,,12686.00,"2025",,,,961800,,,,8/12/2025 12:23:00 AM,,,,,,"08/12/2025",,,
"9 Winthrop","Worcester, MA","01604",,9,"3f 0h",,,2998,,3799.00,1890,"MF",,,,121,789999.00,263.51,,,"Turn-key cash-flow opportunity in Worcester! Recently renovated multi-family with all units updated — new kitchens, bathrooms, flooring, appliances, and more. Strong rental income potential in a high-demand location near downtown, public transit, major highways, and area employers. Perfect for investors seeking market-ready units, this property features off-street parking for each unit, as well as washer and dryer facilities on the first floor and a coin-operated washer and dryer in the basement for other units. Separate utilities ensure that each tenant pays for electricity. Install new gas furnaces for all units and/or mini-splits. Currently brings in $6,750 in monthly rent (plus revenue from the coin machine).","",,,,,"CN244988","Worcester","AC1022","Winthrop",9,0,,,,,,,,0,3,,0,3,,"Frame",,"ACT",12/1/2025 11:12:00 AM,,5096.60,"2025",,,,386400,,,,8/13/2025 9:50:00 AM,,,,,,"08/12/2025",,,
"377 Park Ave","Worcester, MA","01610","1026",3,"2f 4h",,,4201,,3536.00,1920,"MF",,,,186,1374900.00,327.28,,,"Great location with easy access to all major routes. Two residential apartments in the back, with two bedrooms in second floor and one bedroom on the first floor. Three commercial units at the front (one restaurant, one coffee shop, and one retail ). Bonus on third floor for extra storage or rooms for owner occupied to used. Full rental, great for investment or owner occupied with mortgage help (mixed multi-use commercial with free standing). All updated units; long time tenants with good income. Lots of parking on the side and at the front street. SOLD AS IS.","Showings are accompanied, FIRST SHOWING 2 RETAIL ONLY, showing the 2 units residential with the offer. All present tenants to stay. NO showing after 6 PM. APPOIMENT required 48 HOURS",,,,,"BB923119","Worcester","AC2411","Park Ave",377,4,,,,,,,,0,1,,0,1,,,,"ACT",9/11/2025 11:24:00 AM,,10823.41,"2024",,,,360300,,,,6/8/2025 10:54:00 AM,,,,,,"06/08/2025",,,
"73 Southgate","Worcester, MA","01603",,6,"3f 0h",,,7664,,5105.00,1900,"MF",,,,195,950000.00,123.96,,,"Incredible mixed-use investment opportunity in the heart of Worcester! 139 Grand Street is home to Guertin’s Café—Worcester’s oldest bar—originally opened in 1905 and reopened in 2024. The property includes three residential units: two have been fully renovated and are leased to Clark University students, while the third is vacant and ready for renovation, offering strong value-add potential. The commercial space on the first floor is occupied by the café’s owner, who is willing to sign a sale-leaseback, providing immediate income. Located just minutes from Clark University, this asset offers a stable rental base with room to increase cash flow. Ideal for investors looking to blend historic charm with modern returns. With strong rental demand in the area, proximity to Clark University, and upside potential through both residential and commercial income growth, 139 Grand Street represents a compelling investment.","Owner-occupied commercial unit will enter into a sale-leaseback agreement with negotiated terms. Two residential units are fully renovated and tenant-occupied with leases in place; the third unit is vacant and requires renovation. Full rent roll, leaseback terms, bar income details, and pro forma available upon request. Buyers/agents to conduct their own due diligence. Showings by appointment only. For detailed financials—including the rent roll, bar income, leaseback terms, and pro forma projections—or to schedule a private showing, please contact the listing broker, Lexi Brissette. Do not approach tenants or business without prior approval.",,,,,"K9500526","Worcester","AN2432","Southgate",73,0,,,,,7500,,,0,2,,0,2,,,,"ACT",7/9/2025 11:52:00 AM,,5788.00,"2024",,,,476400,,,,5/30/2025 11:56:00 AM,,,,,,"05/30/2025",,,
"37 Vernon St","Worcester, MA","01610","1939",9,"3f 0h",,,4410,,4657.00,1890,"MF",,,,195,750000.00,170.07,,,"AMAZING OPPORTUNITY for an investor or owner occupied. This truly spacious 3 family property features 6 rooms per unit, 3 bedrooms each (the 3 floor has a bonus room). The property is at excellent commuter location. Just minutes away from highway and few minutes to Polar Park/ Kelley Squire.","",,,,,"CT007450","Worcester","BB4796","Vernon St",37,0,,,,,,,,0,0,,0,0,,,,"ACT",5/30/2025 3:05:00 AM,,6801.00,"2023",,,,474300,,,,5/29/2025 3:00:00 PM,,,,"05/30/2025",,"05/30/2025",,,
"215 Beacon St","Worcester, MA","01610","2531",12,"3f 0h",,,4260,,5121.00,1910,"MF",,,,196,690000.00,161.97,,,"Big on space, big on value, and perfectly placed near all the action—this 3-family is an investment with lasting appeal!  Each unit offers 4 bedrooms, a living room, and a dining room, with hardwood floors throughout most of the space. All 3 units have a strong rental history.  Individual utilities including 3 gas hot water tanks, 3 circuit breaker panels and a 4th landlord panel, and dedicated storage areas for each unit in the basement. A shared driveway leads to a backyard with off-street parking for up to 5 cars—an added convenience for tenants. Located near Clark University, local restaurants, shopping, and public transportation with easy access to I-290 and the Mass Pike making this a commuter-friendly location. This multi-family makes dollars and sense!","Please see attached offer instructions. Offers should be sent to keith@jimblackgroup.com.",,,,,"TM305063","Worcester","AN8443","Beacon St",215,0,,,,,,,,0,3,,0,3,,"Frame",,"ACT",11/6/2025 2:30:00 PM,,8264.00,"2025",,,,626500,,,,5/29/2025 4:10:00 PM,,,,,,"05/29/2025",,,
"120 Grand St","Worcester, MA","01603",,6,"2f 0h",,,5022,,4646.00,1900,"MF",,,,21,625000.00,124.45,,,"Looking for your next investment? This is it. Step into this mixed-use property in Worcester’s BL-1 zone offering solid income and room to grow. Both residential units have 3 bedrooms and 1 bath with in-unit laundry, and the second-floor unit has central air. Both tenants are TAW. Rents are $1,500 for Unit 1 and $2,000 for Unit 2, plus $500/month from a storage rental. The lower level has two additional commercial spaces that are currently unused and in need of some TLC, but offer great potential for retail, office, studio, or small business use. Close to Polar Park and major routes 146, 290, and route 20. Plenty of on/off street parking. This is a great opportunity for investors or an owner-occupant looking for income and long-term upside. You don't want to miss this! Schedule a showing today.","Group showings only. Please reach out to Julia 508-868-4250 to schedule. All deposits held by MNSIR may be sent on DepositLink. Sellers reserve right to accept/decline an offer at any time. A properly completed Massachusetts Mandatory Residential Home Inspection Disclosure must be submitted with all offers. All offers in one PDF to Julia.Quill@mnsir.com. No Personal Letters from buyers will be presented to the seller. MLS #73456845.",,,,,"CN240656","Worcester","AN0394","Grand St",120,0,,,,,,,,0,3,,0,3,,,,"ACT",11/20/2025 7:44:00 PM,,11463.00,"2025",,,,753900,,,,11/20/2025 7:44:00 PM,,,,,,"11/20/2025",,,
"6 Milton St","Worcester, MA","01605","3241",28,"12f 0h",,,8228,,10672.00,1905,"MF",,,,87,2500000.00,303.84,,,"Prime Investment Opportunity – 12 de-leaded residential units a in Worcester’s desirable Poet Hill neighborhood. Just 0.2 miles from Trolley Yard, minutes to downtown, and under 10 minutes to 8 colleges and 4 major hospitals. Features strong in-place income ($18,250/month), with upside potential and rent growth($24,992/month proforma). With a 9% Proforma CAP Rate. Efficient management and turnkey appeal for both local and out-of-town investors. Ideal location in one of Worcester’s hottest rental markets.","Buyers and agents to confirm all information.",,,,,"K8000195","Worcester","AN6259","Milton St",6,0,,,,,,,,0,0,,0,0,,,,"ACT",9/15/2025 9:44:00 AM,,21456.00,"2025",,,,1626700,,,,12/4/2025 2:30:00 PM,,,,,,"09/15/2025",,,
"17 Thenius St","Worcester, MA","01607","1332",3,"3f 0h",,,1880,,3126.00,1890,"MF",,,,97,499000.00,265.43,,,"Rare investment opportunity! This versatile 3-family property in a strong Worcester rental market offers excellent income potential and long-term growth. 1st and 2nd unit features spacious bedrooms, living area and eat-in kitchens, the 3rd unit is a spacious studio with hardwood, and skylights, basement laundry hookups for tenant convenience. Recent updates include new windows, newer roof, and a rebuilt chimney with stainless steel liner, reducing maintenance costs. An approximate 14‘ x 22’ platform ready for 10 x 16 shed and seating area add bonus value and future possibilities. Located in a high-demand neighborhood near colleges, transit, and downtown, minutes from major highways, this property is ideal for investors seeking steady rental income or portfolio expansion. 3rd floor is a studio","All offer to be submitted to lisajacobs@kw.com in one PDF",,,,,"K8000499","Worcester","AN5720","Thenius St",17,0,,,,,,,,0,0,,0,0,,"Frame",,"ACT",9/5/2025 8:19:00 PM,,4304.00,"2025",,,,326300,,,,9/12/2025 2:23:00 PM,,,,,,"09/05/2025",,,
"82 Fox St","Worcester, MA","01604","4334",9,"3f 0h",,,4740,,5944.00,1900,"MF",,,,112,874900.00,184.58,,,"This well-maintained property offers a rare combination of comfort, functionality, and income potential.Each unit features spacious rooms, high ceilings, and comfortable hallways, creating a sense of openness and livability. Hardwood floors and tile finishes add timeless appeal, while new windows ensure energy efficiency and modern comfort. For added convenience, each unit is equipped with its own private laundry space, a highly attractive feature for tenants. An exciting bonus is that this property was previously granted permission for the addition of a fourth unit in the basement, building codes must be met. This creates a fantastic opportunity to expand and further increase rental income. Outside, the home offers ample parking space, ensuring convenience for residents and guests.It is a must-see and must-have opportunity.","Please text the listing agent Cristina Novas (508) 333-4789 for showing or if you have any questions.Surveillance cameras at front and back entrances.",,,,,"CN220605","Worcester","K95546","Fox St",82,0,,,,,,,,0,5,,0,5,,"Frame",,"ACT",11/3/2025 3:34:00 PM,,9358.00,"2025",,,,709500,,,,8/21/2025 3:52:00 PM,,,,,,"08/21/2025",,,
"214-216 River Road E.","Berlin, MA","01503",,5,"3f 0h",,,3400,,148539.00,1960,"MF",,,,0,799000.00,235.00,,,"214 & 216 River Road E. presents a rare opportunity to acquire a high-income producing duplex in Berlin. This versatile, multi-use property includes two generous townhouse-style condominium units along with a 1,500 sq. ft. garage featuring a spacious shop area and ample parking - all set on a 3.41-acre lot.Ideally located just minutes from vibrant downtown Hudson and major commuter routes, the property offers both convenience and a strong rental history. Unit 1 is a well-appointed 3-bedroom, 2-full-bath + bonus room home with a full walk-out basement, to be delivered vacant and ready for owner occupancy or immediate leasing. Unit 2 features 2 bedrooms, 1 bath, a bonus room, and is occupied by a reliable long-term tenant. An exceptional investment opportunity offering strong, proven income performance in a highly desirable location known for its excellent school system. Additional photos coming soon.","Buyer and Buyer's Agent to perform own due diligence.",,,,,"CT008166","Worcester","AN0797","River Road E.",214,0,,,,,,,,0,8,,0,10,,"Frame",,"NEW",12/11/2025 9:14:00 AM,,4735.00,"2025",,,,337000,,,,12/11/2025 9:14:00 AM,,,,,,"12/11/2025",,,
"32 Kirby St","Marlborough, MA","01752",,4,"2f 0h",,,2501,,14098.00,1900,"MF",,,,7,789000.00,315.47,,,"This beautifully updated two-family home is tucked away at the end of a quiet, nearly dead-end street on a sprawling lot. Offers a rare opportunity for both investors and owner-occupants seeking standout quality. The first-floor unit impresses with its eat-in kitchen (updated in 2008), sun-filled living spaces, inviting sunroom, and primary bedroom with a charming decorative fireplace, plus in-unit laundry hookups. The spacious second-floor unit features a welcoming mudroom, generously sized bedrooms, an updated eat-in kitchen with new appliances, a large private deck, and walk-up access to attic storage and a finished heated bonus room. With a full exterior re-stain in 2014, a newer roof, and a 2015 boiler and hot water heater, this truly turnkey property is packed with upgrades. All of this is set in a sought-after town known for its peaceful neighborhoods, strong community vibe, and easy access to shops, parks, and commuter routes.","No showings prior to first Open House. Private showings require 24 hour notice as both units are currently occupied. Please call / text Obi at (978) 715-7770",,,,,"TM345687","Middlesex","AN6194","Kirby St",32,0,,,,,,,,0,3,,0,3,,"Frame",,"ACT",12/4/2025 3:53:00 PM,,6939.00,"2025",,,,703800,,,,12/4/2025 3:53:00 PM,,,,,,"12/04/2025",,,
"75 Lincoln St","Marlborough, MA","01752","2370",3,"2f 2h",,,3855,,10714.00,1950,"MF",,,,10,1199900.00,311.26,,,"Located at 75 Lincoln St, Marlborough, MA, this multi-family residence presents a unique opportunity within a desirable locale. Built in 1950, this property offers a compelling blend of enduring character and modern potential. With 3855 square feet of living area, the layout provides comfortable space across two stories. The residence includes 2 apartments of 1 bedrooms each, for run your business and collect rents. Two full bathrooms and two half baths and 2 half have been totally renovated , new roof updated electrical heating system and more. Huge garage spaces offer secure parking and storage, catering to those with an appreciation for vehicles or a need for additional space. Set upon a 10714 square foot lot, the property provides a generous outdoor area for various activities. This multi-family residence offers a chance to cultivate a fulfilling lifestyle within its walls.","it is a commercial property large parking space, garage plus 2 residential apartments, buyer to do all your owner due diligence check what can be used for   offer to Lregia@aol.com",,,,,"K8001679","Middlesex","AN1378","Lincoln St",75,2,,,,,,,,0,16,,0,20,,"Frame, Brick",,"ACT",12/1/2025 2:38:00 PM,,3831.59,"2025",,,,988600,,,,12/3/2025 12:54:00 PM,,,,,,"12/01/2025",,,
"115 W Main St","Marlborough, MA","01752",,5,"2f 0h",,,2516,,9565.00,1935,"MF",,,,26,830000.00,329.89,,,"This well-maintained side-by-side multifamily property offers turnkey living with many updates throughout. Both units feature fully updated kitchens and one updated bathroom, new hardwood floors in one unit. The house has been recently painted inside and out. Recent improvements include upgraded fencing and a newly improved backyard.","Please email offer to sheiladesarealtor@gmail.com. All data deemed to be correct, buyers and agents please verify.",,,,,"CN232434","Middlesex","AN9287","W Main St",115,0,,,,,,,,0,6,,0,8,,,,"ACT",11/15/2025 1:58:00 PM,,7111.00,"2025",,,,721200,,,,11/15/2025 1:58:00 PM,,,,,,"11/15/2025",,,
"72-74 Chestnut St","Marlborough, MA","01752","2116",12,"3f 0h",,,3710,,6340.00,1900,"MF",,,,36,1400000.00,377.36,,,"AMAZING 1031 EXCHANGE or Owner Occupied opportunity in great LOCATION & DE-LEADED! 3 story Townhouse style units with eat in kitchen, living room 4 bedrooms. Beautiful newer decks & 2nd egress lead to individually fenced back yards. Each unit has Laundry - Washer & Dryer in individual basements. Well maintained by current Landlord with all systems serviced, ($30k in de-leading) $20k 2022 on reinforcing support. Updated kitchen cabinets, floors/carpet and baths. in all units. SEPARATE UTILITIES tenants pay. Conveniently located near downtown Marlborough off Rte 20 and minutes away to 495. In close proximity to Rail Trail, Ward Park and downtown shops. (Was previously condo-ed and converted back to 3 family for prior sale) Turn key MONEY MAKER. Very little overhead- no common areas, no electric, no sprinkler- no alarm- no waste removal, no landscaping, Owner is retiring from real estate. FULLY rented all TAW over $50k in improvements in 2025","OH DATE MOVED TO 15th & 16th! No showings until the open houses SAT & Sun Nov 15th & 16th :12pm-1pm Seller reserves the right to accept an offer prior. Offers presented as they come in. Submit all offer packets to omael@sapphirerealestate.net  Text Oren after submitting 617-905-7172",,,,,"CT001860","Middlesex","AN1476","Chestnut St",72,0,,,,,0,,,0,6,,0,6,,"Frame",,"ACT",11/5/2025 12:50:00 PM,,6831.00,"2024",,,,667100,,,,11/5/2025 12:50:00 PM,,,,,,"11/05/2025",,,
"91 Maplewood Ave","Marlborough, MA","01752","2111",4,"3f 0h",,,1451,,21068.00,1910,"MF",,,,49,579900.00,399.66,,,"Legal 2 family multi unit on half acre lot. Smart investment opportunity w/ strong upside! Add TLC & unlock even greater ROI through cosmetic updates or expansion potential. Unit 1-townhouse style w/ great layout. Main level has large living room w/ high ceilings, ceiling fan, hardwood floors & slider to deck. Eat in kitchen w/ breakfast nook, pantry, range & refrigerator. Big, primary bed & full bath w/ shower stall. Lower level has 2 beds, updated full bath w/ tub & shower, laundry area w/ washer/dryer hook ups, & utility room w/ exterior access. Unit 2-recently painted w/ spacious bed, living room, updated eat in kitchen w/ plenty of newer cabinets & in unit washer/dryer hookups & full bath w/ tub & shower. Each unit has 1 car off street parking, access to huge, shared yard. Quick access to major roads. Lake Williams & Ft Meadow Reservoir near by. Major shopping, restaurants & entertainment close by. Plus major employers at 495/20/290 tech corridor. Home of AMSA, #4 in MA, 2024.","1031 exchange and sellers prefer closing after 1/1/2026. Property to be delivered with unit 2 vacant. Unit 1 may be vacant. Email offers (1 doc) to fay.wong@fgwgroup.com. Offers are presented as they come in. Seller reserves right to accept offer without notice.",,,,,"CT004884","Middlesex","AN5720","Maplewood Ave",91,0,,,,,0,,,0,2,,0,2,,"Frame",,"ACT",10/23/2025 6:45:00 PM,,5537.00,"2025",,,,561600,,,,10/23/2025 6:45:00 PM,,,,,,"10/23/2025",,,
"46-50 Wesleyan St","Shrewsbury, MA","01545",,6,"2f 1h",,,2838,,11869.00,1963,"MF",,,,52,729900.00,257.19,,,"Great house with in-law apartment over the garage. The main house has 4 bedrooms and 1.5 baths, in-law has 2 bedrooms and 1 bath. Great for parents, kids, or extra income. Convenient and quiet area. Very clean home on a corner lot, freshly painted inside, and featuring a new vinyl deck and private backyard. Two-car garage and off-street parking. Move in condition.","",,,,,"CT001351","Worcester","AC1380","Wesleyan St",46,1,,,,,,,,0,3,,0,5,,"Frame",,"ACT",12/6/2025 1:44:00 PM,,8051.00,"2025",,,,668700,,,,9/30/2025 9:03:00 AM,,,,,,"09/30/2025",,,
"10 Tucker St","Pepperell, MA","01463","1543",4,"2f 0h",,,1713,,17472.00,1970,"MF",,,,64,565000.00,329.83,,,"Perfectly located just steps from in-town shops, the rail trail, and local schools, this updated 2-family home offers a desirable investment opportunity for added stream of income from both units. Each unit features 2 bedrooms and 1 full bath, with the first-floor unit newly remodeled—showcasing hardwood floors, a sun-filled living room, and a kitchen with white shaker cabinets and dining space that opens to a private back deck. The second-floor unit mirrors the layout and adds its own deck with ground-level access. Set on a spacious ½-acre lot, the property offers ample yard space and basement storage with laundry hookups. A truly turn-key opportunity combining convenience, flexibility, and location! First floor is vacant and ready for owner occupancy or rental income opportunity!","Deferred Showings End Date: 10/11/2025. Ceiling will be repaired prior to closing",,,,,"TM307818","Middlesex","AN5176","Tucker St",10,0,,,,,,,,0,4,,0,4,,"Frame",,"ACT",11/7/2025 10:00:00 AM,,4971.00,"2025",,,,339800,,,,10/8/2025 3:41:00 PM,,,,,,"10/08/2025",,,
"170 Nashua Rd","Pepperell, MA","01463","1446",13,"7f 1h",,,7202,,261212.00,1878,"MF",,,,181,1200000.00,166.62,,,"Welcome to Brookdale Farm, a true turn-of-the-century gem! 7- Unit farmhouse sitting on 6 flat, open acres in a perfect commuter location near Nashua NH on route 111 in Pepperell MA. This landmark property has a tremendous amount of untapped income potential with 2 huge 3 story barns, oversized shed row and tons of yard storage & parking. This sprawling farmhouse stands intact as it was originally built, boasting old world craftmanship and untouched original & unique features. Most of the infrastructure has already been upgraded including separate utilities for all the units, a modern filtered and redundant septic system and roof. The unique, 200' long wrap around farmers porch has been completely refurbished in 2024. The home has been divided into (1) huge 5-bedroom unit, (3) 2-bedroom units & (3) 1-bedroom units. Continue its current use as an investment property or easily convert back to its original impressive single-family glory. Property being sold ""As is"".","",,,,,"D0001784","Middlesex","AN1199","Nashua Rd",170,1,,,,,,,,0,14,,0,14,,"Frame",,"ACT",9/11/2025 2:04:00 PM,,9510.00,"2025",,,,650000,,,,9/22/2025 11:15:00 PM,,,,,,"06/13/2025",,,
