"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"32 Creeper Hill Rd","Grafton, MA","01536",,,,,,,,179903.00,,"LD",,,,28,449900.00,,,,"RARE FIND! DEVELOPERS TAKE NOTE!  4.13 ACRES SINGLE FAMILY LOT IN North Grafton!. The land comes with a single family 2 Bedroom/2 Bath Ranch Home with a large, detached garage, surrounded by old apple orchard. Please see MLS # 72889085 for more details. Excellent commuting location, right on Shrewsbury line, minutes from Mass Pike, MBTA Train and all conveniences. Multiple offers- offer deadline Monday Sept 20th at 5pm!","All showings deferred to Friday Sept 17th",,,,,"K7000003","Worcester","K01275","Creeper Hill Rd",32,,,,,,,,,0,,,0,0,,,,"CAN",11/17/2021 2:08:00 PM,,6954.46,"2021",,,,404800,,,,9/14/2021 6:18:00 PM,,,,,,"09/14/2021","10/12/2021",,
"116 rear North Street","Grafton, MA","01519",,,,,,,,1132473.00,,"LD",,,,32,249000.00,,,,"Wooded lot....26 Acres   Bring your imagination and plans....Motivated seller.","Seller does not have any old paperwork.",,,,,"K0001605","Worcester","K01275","North Street",116,,,,,,,,,0,,,0,0,,,,"CAN",7/20/2021 1:38:00 PM,,4214.25,"2021",,,,245300,,,,4/29/2021 4:48:00 PM,,,,,,"04/29/2021","07/20/2021",,
"4 AUTUMN HARVEST CT","Grafton, MA","01519",,,,,,,,42253.00,,"LD",,,,33,219900.00,,,,"Last lot in coveted CORTLAND MANOR subdivision in North Grafton. This lot offers public sewer, water and gas.  Sweeping panoramic views from this Beautiful lot in a Wonderful neighborhood setting surrounded by Gorgeous Homes.  Great commuting location!!","PLEASE Review documents attachedBuyer and Buyers Agent to due own due dilligence",,,,,"K8001215","Worcester","K01136","AUTUMN HARVEST CT",4,,,,,,,,,0,,,0,0,,,,"EXP",9/11/2021 3:05:00 AM,,2511.30,"2020",,,,0,,,,3/10/2021 1:24:00 PM,,,,,,"03/10/2021","09/10/2021",,
"45 Creeper Hill Road","Grafton, MA","01519",,,,,,,,113256.00,,"LD",,,,36,45000.00,,,,"Nice lot on Creeper Hill now available!  Lot abuts river and town conservation and offers over 2.5 acres of wooded land.  Per town there's a water main in the street and sewer across the street.  Buyer to do due diligence.","All info from sources deemed reliable although no warranty is made to the accuracy thereof",,,,,"K9500888","Worcester","K95622","Creeper Hill Road",45,,,,,,,,,0,,,0,0,,,,"CAN",4/1/2022 10:17:00 AM,,348.00,"2021",,,,21100,,,,3/10/2021 10:21:00 AM,,,,,,"03/10/2021","07/31/2021",,
"Lot 196 Brigham Hill Road","Grafton, MA","01536",,,,,,,,298821.00,,"LD",,,,43,245000.00,,,,"Incredibly rare opportunity to own a private, spacious, and beautiful lot in the desirable town of Grafton and build your dream home! The opportunities are endless on this buildable lot with access to public utilities. This expansive lot is abutted by conservation land and gives you access to miles of trails for horseback riding, hiking, biking, cross-country skiing, etc! You are even permitted the stabling of horses! You get the best of both worlds; rare privacy with a retreat-like location coupled with close proximity to all that Grafton has to offer. Less than 3 miles from the MBTA and minutes from the Mass Pike, you can get to both Boston and Providence in 45 minutes. Seize this opportunity to build your dream home and create your own slice of real estate heaven!","",,,,,"CN222947","Worcester","K01220","Brigham Hill Road",196,,,,,,,,,0,,,0,0,,,,"EXP",12/16/2020 3:05:00 AM,,13.20,"2020",,,,198000,,,,11/3/2020 11:59:00 AM,,,,,,"11/03/2020","12/15/2020",,
"117 North St","Grafton, MA","01519","1256",,,,,,,533610.00,,"LD",,,,124,125000.00,,,,"Looking for a lot to build your dream home!  This lot has 12.25 acres of land and is located on corner of Bicknell & North Street in desirable neighborhood with approved engineering & order of conditions in hand! Public water & sewer. Great commuter location! Close to Tufts, Train, & Mass Pike.","",,,,,"K8000056","Worcester","K01275","North St",117,,,,,,,,,0,,,0,0,,,,"EXP",2/8/2021 3:05:00 AM,,4125.00,"2020",,,,250000,,,,10/7/2020 4:31:00 PM,,,,,,"10/07/2020","02/07/2021",,
"30 Ferry Street Side","Grafton, MA","01560",,,,,,,,1020610.00,,"LD",,,,232,425000.00,,,,"***** BUILDERS ***** DEVELOPERS ***** INVESTORS ****  You will want to think about the possibilities of these 23+ acres in Sutton and Grafton!  Estate sale of 22.65 acres located at 5R Leland Hill Road in Sutton that meets the street through 30 Street Side Ferry Road in Grafton (.78 acres).  There are not many parcels like this!  Fabulous commuting location with quick access to the Grafton Commuter Rail, Mass Pike, Route 146, Route 140, Route 122A and more!  Buyer to perform due diligence as this land had not been engineered or developed.  Parcels to transfer together.   Adjacent 17+ acres on Leland Hill can be available for additional cost for 40+ acres.  What would you build here?","",,,,,"CT000211","Worcester","AC2044","Ferry Street Side",30,,,,,,,,,0,,,0,0,,,,"EXP",5/1/2021 3:05:00 AM,,2495.95,"2018",,,,150600,,,,9/11/2020 5:39:00 PM,,,,,,"09/11/2020","04/30/2021",,
"70 S Oxford Rd","Millbury, MA","01527",,,,,,,,39592.00,,"LD",,,,59,199900.00,,,,"Location, Location, Location. Gorgeous lot located in desirable West Millbury. Shovel ready lot with staked boundaries & approved 4 Bedroom septic design in hand. Lot is cleared and ready for you to build your dream home!  Enjoy the serenity of country living while still within minutes to the MA pike, Rte's 146, 20, 290/395 and many other area amenities!","lot is pre-existing non-conforming parcel of land. See attached Documentation regarding Town approvals.",,,,,"TM323786","Worcester","AN6634","S Oxford Rd",70,,,,,,,,,0,,,0,0,,,,"EXP",12/1/2021 3:06:00 AM,,3246.47,"2021",,,,210400,,,,5/13/2021 10:53:00 AM,,,,,,"05/13/2021","11/30/2021",,
"0 Burbank St.","Millbury, MA","01527",,,,,,,,164656.00,,"LD",,,,175,275000.00,,,,"Attention builders and developers!  3.78 acres of land ready to be developed!   A commuter's dream, located right off the highway and only ~45 miles from downtown Boston and ~35 miles to Providence.","Please email millercompany@compass.com for all information",,,,,"TM326144","Worcester","AN2383","Burbank St.",0,,,,,,,,,0,,,0,0,,,,"EXP",11/1/2021 3:05:00 AM,,731.44,"2021",,,,47100,,,,5/11/2021 7:10:00 AM,,,,,,"05/10/2021","10/31/2021",,
"0 Scott St","Millbury, MA","01527",,,,,,,,54450.00,,"LD",,,,459,34000.00,,,,"1.25 acres at the end of paved section on Scott Street off of Grafton Road.  Price listed below town assessment value.","",,,,,"TEAM0278","Worcester","K95467","Scott St",0,,,,,,,,,0,,,0,0,,,,"CAN",9/3/2021 8:06:00 AM,,638.00,"2020",,,,41600,,,,6/1/2020 6:30:00 PM,,,,,,"06/01/2020","09/03/2021",,
"LOT B 417 Greenwood","Millbury, MA","01527",,,,,,,,130680.00,,"LD",,,,86,100000.00,,,,"Lovely commuter-friendly lot only a couple minutes from Mass Pike, Route 20 and Route 146. Arrange a viewing and walk the property TODAY!","",,,,,"M9502588","Worcester","AN4197","Greenwood",417,,,,,,,,,0,,,0,0,,,,"EXP",3/14/2021 3:05:00 AM,,500.00,"2020",,,,20000,,,,3/16/2020 4:14:00 PM,,,,,,"03/14/2020","03/13/2021",,
"218 Millbury Avenue","Millbury, MA","01527","3447",,,,,,,7050.00,,"LD",,,,157,195000.00,,,,"","This is a LOT ONLY sale...Buyer will be responsible for clearing off the Tin House & Cabana and obtaining whatever permits needed to built their Waterfront ""Dream Home!""",,,,,"K0002102","Worcester","K01619","Millbury Avenue",218,,,,,,,,,0,,,0,0,,,,"CAN",12/22/2020 8:32:00 AM,,2222.85,"2020",,,"No",145000,,,,9/3/2020 8:33:00 PM,,,,,,"07/15/2020","12/19/2020",,
"0 Auburn Rd","Millbury, MA","01527",,,,,,,,902998.00,,"LD",,,,862,199900.00,,,,"Attention to BUILDERS!!!  20+acres land in area of big, young houses, great location.  Also could be used for SOLAR panels installation","",,,,,"K0001623","Worcester","AN6245","Auburn Rd",0,,,,,,,,,0,,,0,0,,,,"EXP",11/10/2021 3:05:00 AM,,704.25,"2018",,,,43100,,,,6/4/2019 12:44:00 PM,,,,,,"01/10/2019","11/09/2021",,
"12-14 Auburn Hill Road","Auburn, MA","01501",,,,,,,,40350.00,,"LD",,,,57,99900.00,,,,"Great established neighborhood of well maintained single family homes located near the Pakachoag Golf Course~~This land is located just beyond the paved asphalt on a paper street~~~Buyer will have to perform due diligence to determine town requirements in order to build~~~Also available is 15 Auburn Hill Road with 26,230 square feet.","Road improvement will likely be required by the town.",,,,,"K9500030","Worcester","K95622","Auburn Hill Road",12,,,,,,,,,0,,,0,0,,,,"CAN",9/17/2021 1:22:00 PM,,721.98,"2021",,,,39800,,,,7/16/2021 2:40:00 PM,,,,,,"07/16/2021","09/17/2021",,
"14 Montclair Dr","Auburn, MA","01501","3235",,,,,,,40000.00,,"LD",,,,92,140000.00,,,,"Great opportunity to build the home of your dreams in a desirable location ,Close to all major Rts. Nice Corner lot.","",,,,,"CN219083","Worcester","AC0048","Montclair Dr",14,,,,,,,,,0,,,0,0,,,,"EXP",7/28/2021 3:05:00 AM,,1868.00,"2018",,,,101300,,,,4/27/2021 10:37:00 PM,,,,,,"04/27/2021","07/27/2021",,
"Lot 3 Maria Ave","Auburn, MA","01501",,,,,,,,54569.00,,"LD",,,,155,64900.00,,,,"***New Listing**** Large Wooded Parcel located in Auburn Surrounded by Mature Neighborhoods.  Buyer and Buyers Agents to perform All Due Diligence regarding use, permits and frontage variance****","",,,,,"K8001283","Worcester","K95622","Maria Ave",3,,,,,,,,,0,,,0,0,,,,"EXP",9/1/2021 3:06:00 AM,,0.00,"00",,,,0,,,,3/30/2021 11:13:00 AM,,,,,,"03/30/2021","08/31/2021",,
"110 Teele","Bolton, MA","01740",,,,,,,,176515.00,,"LD",,,,100,229900.00,,,,"Pandemic forces sale.  Owners misfortune is now your good fortune which welcomes you to the town of Bolton.  A beautiful lot that can host a large 4 bedroom home with garage. Driveway to be built set back off this country road.  Perced, septic design available, well location marked.  Build you dream home on the most affordable lot in Bolton.  Owner and broker happy to walk the land with you and show you the plans. An additional 30 acres abutting this lot are also available.  See additional listing in Stow","",,,,,"BB902368","Worcester","BB9860","Teele",110,,,,,,,,,0,,,0,0,,,,"CAN",6/29/2021 10:58:00 AM,,3696.00,"2020",,,,177200,,,,2/22/2021 4:52:00 PM,,,,,,"02/21/2021","06/29/2021",,
"Lot 6 Meadow Road","Bolton, MA","01740",,,,,,,,82764.00,,"LD",,,,177,229900.00,,,,"Wooded frontage lot on scenic road, testing has been done but lot requires planning board approval.  Slightly elevated and convenient for commuting , great country road. Septic design in hand, shared driveway.","",,,,,"H2343939","Worcester","AC2204","Meadow Road",6,,,,,,,,,0,,,0,0,,,,"EXP",9/24/2021 3:05:00 AM,,0.00,"2021",,,,0,,,,12/26/2020 2:00:00 PM,,,,,,"12/26/2020","09/23/2021",,
"Lot 1 Harvard Road","Bolton, MA","01740",,,,,,,,207346.00,,"LD",,,,126,229900.00,,,,"Build your new home is this sylvan setting Culvert for crossing needed with both lots needing to install that and driveway. Testing complete. What a great location near town center yet on scenic country road. Pond is on property belong to #42 Harvard Road.","",,,,,"H2343939","Worcester","AC2204","Harvard Road",1,,,,,,,,,0,,,0,0,,,,"EXP",1/1/2021 3:06:00 AM,,4106.00,"2020",,,,201400,,,,7/10/2020 12:44:00 PM,,,,,,"07/10/2020","12/31/2020",,
"Lot 5 Meadow Road","Bolton, MA","01740",,,,,,,,217800.00,,"LD",,,,715,250000.00,,,,"Wonderful wooded 5 Acre lot on scenic country road. Build your dream house with privacy. Testing has been done but planning board approval needed for this lot. Great location for commuting. House site off road lending to privacy.","",,,,,"H2343939","Worcester","AC2204","Meadow Road",5,,,,,,,,,0,,,0,0,,,,"EXP",12/25/2020 3:05:00 AM,,0.00,"2018",,,,0,,,,1/10/2019 3:38:00 PM,,,,,,"01/10/2019","12/24/2020",,
"30 Cruft Lane","Harvard, MA","01451",,,,,,,,805424.00,,"LD",,,,25,825000.00,,,,"Amazing opportunity to own this special south facing property being listed for the first time! Meander down the private drive and delight in a peaceful sanctuary surrounded by conservation land and room to explore. 18+ acres of scenic land, set upon on knoll in a very private location and with views to Bowers Brook. 5 bedroom septic design in hand, which consists of a building envelope of approx. 4 acres and an additional 14+ acres (conservation restriction).  Options for house building location, including along the cart path. Home currently on the property to be torn down (terms to be negotiated). You will fall in love with this gorgeous piece of land featuring year round views and just a short distance to Harvard's town center and schools.  Explore the abutting conservation land and trails with numerous nature opportunities right out your door.  Don't miss the chance to turn this gem into your own incredible estate to be enjoyed for years to come!","Please be sure to schedule all showings with list agent.  No unaccompanied showings/driving down the driveway please.",,,,,"BB803044","Worcester","AN6724","Cruft Lane",30,,,,,,,,,0,,,0,0,,,,"CAN",11/10/2021 9:05:00 AM,,7356.00,"2021",,,,391700,,,,10/15/2021 3:04:00 PM,,,,,,"10/15/2021","11/09/2021",,
"90 Warren Ave.","Harvard, MA","01451",,,,,,,,60984.00,,"LD",,,,23,549000.00,,,,"This spectacular piece of land is ready for your dream home! With property documents in hand, come and envision what you can do with this water-front lot on Bare Hill Pond. With gorgeous views, a private dock and seasonal creek, this serene property truly shines. The existing 3-season cottage on the property is being sold “as-is”. The site meets all zoning, conservation and wetland setbacks. Complete building plans, Order of Conditions and new 3-bedroom septic design is available for this site, as well as proposed site and bridge work. Take advantage of this rare opportunity to build your dream home on the pond.","Please see listing 72905214. Offer deadline: Thursday 10/14 at 8pm. Please allow 24 hours for a response.",,,,,"CN222560","Worcester","AN4840","Warren Ave.",90,,,,,,,,,0,,,0,0,,,,"CAN",11/17/2021 3:22:00 PM,,10167.00,"2021",,,,541400,,,,10/7/2021 10:11:00 AM,,,,,,"10/06/2021","10/28/2021",,
"0 Old County Rd","Lancaster, MA","01523",,,,,,,,37458.00,,"LD",,,,10,150000.00,,,,"Build to suit in this mature and desirable neighborhood of Lancaster! This grandfathered has level land. Lancaster is a rural and historic town with a 2020 National Blue Ribbon winning school in the Nashoba Regional School District. Come and check this opportunity out today!","Buyer responsible for their own engineering and due diligence with the town.",,,,,"CN214094","Worcester","AN5615","Old County Rd",0,,,,,,,,,0,,,0,0,,,,"EXP",7/10/2021 3:05:00 AM,,2098.00,"2020",,,,105700,,,,9/28/2020 3:59:00 PM,,,,,,"09/28/2020","07/09/2021",,
"0 Heritage Ln","Lancaster, MA","01523",,,,,,,,122839.00,,"LD",,,,119,209900.00,,,,"Rare offering!  Large 2.8-acre building lot sited in one of Lancaster's most prestigious locations.  Directly off George Hill Rd. and backing up to Apple Orchard this parcel is not part of a sub-division.  The lot is slightly sloping and has Town water   A very nice future home site.    This rural country location is just minutes from major routes 495, 2, 70, 117, 110, & I-190.   The property will require a septic system.   All testing to be done by the buyer.  UPON CLOSING THE SELLER WILL CREDIT BUYER UP TO $5,000 FOR EXPENSES INCURRED IN OBTAINING SEPTIC DESIGN.  Town sewer is in the street but due to moratorium unable to be connected to the lot at this time.","",,,,,"H6445353","Worcester","H12900","Heritage Ln",0,,,,,,,,,0,,,0,0,,,,"EXP",2/20/2021 3:05:00 AM,,2293.00,"2020",,,,115500,,,,10/20/2020 11:40:00 AM,,,,,,"10/20/2020","02/19/2021",,
"338 Main Street","Lancaster, MA","01561",,,,,,,,5880600.00,,"LD",,,,367,10000000.00,,,,"Located in Lancaster, Massachusetts this classic New England campus was the home to Atlantic Union College since 1882. Comprised of 51 buildings totaling approximately 469,382 square feet across 135 acres, the charming campus offers a unique opportunity replete with first-class dormitory buildings (800 beds), classrooms, administrative offices, lecture halls, cafeteria, a recreation & athletic complex, library building, a performing arts center, and a fine art gallery. This offering includes all furniture, fixtures and equipment of the school and represents an exceptionally unique opportunity to acquire a turn-key school campus that is superbly located and well-maintained in a single transaction.","For additional information, please visit atlanticunion.colliers.com and execute the confidentiality agreement. Pricing noted above is a requirement of MLS, not a formal asking price. Description and property details info are requirements of MLS; accurate details are listed in offering package",,,,,"CT003909","Worcester","AC2397","Main Street",338,,,,,,,,,0,,,0,0,,,,"EXP",12/13/2020 3:05:00 AM,,9999.00,"9999",,,,9999,,,,2/13/2020 9:07:00 AM,,,,,,"12/12/2019","12/12/2020",,
"0 Shirley Rd","Lancaster, MA","01523",,,,,,,,87205.00,,"LD",,,,209,150000.00,,,,"Residential lot situated on the easterly side of Shirley Road in Lancaster, MA. 512.49 feet of frontage, 2.002+/- acres to build. Flat lot.","See attachments for more information.",,,,,"CN209422","Worcester","AN6215","Shirley Rd",0,,,,,,,,,0,,,0,0,,,,"EXP",12/29/2020 3:05:00 AM,,0.00,"2020",,,,0,,,,6/3/2020 9:56:00 PM,,,,,,"06/03/2020","12/28/2020",,
"0 Ruth Street","Leominster, MA","01453",,,,,,,,32006.00,,"LD",,,,112,210000.00,,,,"BRING YOUR IDEAS FOR THIS GREAT COMMERCIAL LOT OPPORTUNITY!  This rare almost 3/4 acre lot has so much potential.","Buyer's to do due diligence/Sellers park work vehicles on property",,,,,"H8000003","Worcester","H95111","Ruth Street",0,,,,,,,,,0,,,0,0,,,,"CAN",4/13/2022 8:15:00 PM,,798.31,"2020",,,,44400,,,,7/13/2021 11:53:00 AM,,,,,,"07/13/2021","11/01/2021",,
"0 Penny Ln","Leominster, MA","01453",,,,,,,,354578.00,,"LD",,,,65,50000.00,,,,"Opportunity awaits! 8 acres of land in a convenient location close to Lake Whalom, restaurants and located right off of Main St in Leominster! See property map and plot plan attached.","See attachments for additional information. Please email full offer package to:cyndi@lamacchiarealty.com",,,,,"CN221636","Worcester","AN5320","Penny Ln",0,,,,,,,,,0,,,0,0,,,,"EXP",8/17/2021 3:05:00 AM,,129.00,"2021",,,,9400,,,,6/9/2021 9:51:00 AM,,,,,,"06/09/2021","08/16/2021",,
"126 Johnny Appleseed Ln","Leominster, MA","01453",,,,,,,,89733.00,,"LD",,,,91,169000.00,,,,"Lot 4A Johnny Appleseed Lane. One of the last remaining large lots in Leominster. 2.06 acres in prime location, ready to build now.  Public water and electric at street. Proposed septic design approved for 5 bedroom house.  Uphill slope with brook in middle, privacy is yours! Close to Route 2, I-190 and MBTA Rail, in existing neighborhood.","",,,,,"CT004394","Worcester","K95593","Johnny Appleseed Ln",126,,,,,,,,,0,,,0,0,,,,"EXP",7/28/2021 3:05:00 AM,,1903.00,"2021",,,,105000,,,,4/28/2021 2:21:00 PM,,,,,,"04/28/2021","07/27/2021",,
"0 Ruth Street","Leominster, MA","01420",,,,,,,,32006.00,,"LD",,,,91,225000.00,,,,"BRING YOUR IDEAS FOR THIS GREAT COMMERCIAL LOT OPPORTUNITY!  This rare almost 3/4 acre lot has so much potential.","Buyer's to do due diligence/Sellers park work vehicles on property",,,,,"H8000003","Worcester","H95111","Ruth Street",0,,,,,,,,,0,,,0,0,,,,"EXP",1/1/2021 3:08:00 AM,,798.31,"2020",,,,44400,,,,10/2/2020 2:26:00 PM,,,,,,"10/02/2020","12/31/2020",,
"0 Ruth Street","Leominster, MA","01453",,,,,,,,32006.00,,"LD",,,,138,220000.00,,,,"BRING YOUR IDEAS FOR THIS GREAT COMMERCIAL LOT OPPORTUNITY!  This rare almost 3/4 acre lot has so much potential.","Buyer's to do due diligence/Sellers park work vehicles on property",,,,,"H8000003","Worcester","H95111","Ruth Street",0,,,,,,,,,0,,,0,0,,,,"EXP",7/1/2021 3:06:00 AM,,798.31,"2020",,,,44400,,,,2/13/2021 5:35:00 PM,,,,,,"02/13/2021","06/30/2021",,
"Lot 0 Kittredge","Leominster, MA","01453",,,,,,,,24500.00,,"LD",,,,110,189900.00,,,,"Rare opportunity to buy an approved lot in Leominster for a single-family, duplex, or two condos. City water, water, sewer, and gas are all available on the dead-end street. Seller can provide plans for duplex. Cleared and ready to go!","",,,,,"CN200349","Worcester","H80011","Kittredge",0,,,,,,,,,0,,,0,0,,,,"CAN",3/29/2021 5:05:00 PM,,0.00,"2020",,,,6200,,,,12/9/2020 9:28:00 PM,,,,,,"12/09/2020","03/29/2021",,
"0 Elm St","Leominster, MA","01453",,,,,,,,1285455.00,,"LD",,,,211,325000.00,,,,"29.5 acres in a beautiful, desirable, rural residential area. Gorgeous views in this high elevation location, one of the highest in the city of Leominster.  DEVELOPERS - with 154' of frontage on Elm St.,  a road can possibly be put in to allow the land to be subdivided into multiple housing lots.  In this zone, lots are required to be 3 acres each, a perfect possibility for a neighborhood of beautiful private high-end homes with spectacular views.    OTHER GREAT POSSIBILITIES - WIND and SOLAR ENERGY - at this high elevation, wind and sunshine are plentiful. May be ideal location to build  homes with wind turbines and solar panels, an awesome opportunity for a GREEN developer.  Being sold AS IS.  Buyer is responsible for all due diligence determining the use of the land and for obtaining all city permits and required approvals, for all required testing and installing road and utilities.","Sold AS IS. Buyer is responsible for all due diligence determining the use of the land, for obtaining all city permits and required approvals, for all required testing and installing road and utilities.",,,,,"K9500593","Worcester","NB2582","Elm St",0,,,,,,,,,0,,,0,0,,,,"EXP",1/1/2021 3:09:00 AM,,2877.41,"2019",,,,155200,,,,6/4/2020 12:46:00 PM,,,,,,"06/04/2020","12/31/2020",,
"0 Wachusett St","Leominster, MA","01453",,,,,,,,688684.00,,"LD",,,,353,130000.00,,,,"Amazing opportunity for a developer to get their hands on prime Leominster land for a great price. This land has the potential for a significant development or large estate. Buyer is responsible for their own due diligence. The land will need to have an easement or access road built and negotiated with abutters.","Buyer responsible for their own due diligence.",,,,,"TM340977","Worcester","AC0342","Wachusett St",0,,,,,,,,,0,,,0,0,,,,"EXP",9/1/2021 3:05:00 AM,,1648.77,"2020",,,,91700,,,,9/12/2020 11:38:00 AM,,,,"09/13/2020",,"09/13/2020","08/31/2021",,
"0 Lake Shore Dr","Leominster, MA","01453",,,,,,,,51836.00,,"LD",,,,162,299900.00,,,,"Once in a lifetime opportunity to own your own 1+ acre private peninsula on peaceful and serene Lake Samoset in South Leominster.  Enjoy mornings kayaking and fishing, afternoons relaxing on the point with a gentle breeze, and quiet evenings under the stars on this quaint oasis away from the hustle and bustle of everyday life.  Endless possibilities for this 'staycation' spot for you to enjoy through the seasons making memories for years to come.  Lake Samoset is a private lake community, conveniently located within minutes of highway access at Routes 2/190/117/12, local shopping & amenities and the Fallbrook/Samoset school district.  Just a one hour drive from Boston or take the commuter train into the Leominster T Station and soon you'll be enjoying water and wildlife from your own private peninsula!","Buyers and Buyer Agent to do own due diligence.  Some remnants/rubble of a previous dwelling still on site.  Property sold as is.",,,,,"H9500261","Worcester","H95115","Lake Shore Dr",0,,,,,,,,,0,,,0,0,,,,"EXP",1/1/2021 3:08:00 AM,,345.22,"2020",,,"No",19200,,,,7/23/2020 11:45:00 PM,,,,,,"07/23/2020","12/31/2020",,
"Lot 7B Harwood Terrace","Leominster, MA","01453",,,,,,,,481805.00,,"LD",,,,509,149000.00,,,,"Looking To Build Your Dream Home? Do You Want Exclusivity, Privacy and LOCATION! LOCATION! LOCATION! for your special home?? This unique parcel of approx 11.06 ACRES in highly desirable upper WEST-SIDE neighborhood situated at end of cul-de-sac with 304' road frontage awaits your new home. Wonderful site for an estate property seeking seclusion among nature's privacy. Electricity at the street. Private sewer will be required. Hiking trails nearby. Handy to Route 2 and commuter rail station. Incredible Opportunity in one of Leominster's top locations.","Buyer to perform due diligence.",,,,,"H0627971","Worcester","AN6242","Harwood Terrace",7,,,,,,,,,0,,,0,0,,,,"EXP",12/28/2020 3:05:00 AM,,0.00,"2019",,,,0,,,,8/18/2019 4:27:00 PM,,,,,,"06/25/2019","12/27/2020",,
"700 Research Drive","Leominster, MA","01453",,,,,,,,371131.00,,"LD",,,,380,1491000.00,,,,"Southgate Business Park is located off Route 12 in Leominster and has easy access to I-190 and Route 2. The project is intended for mix-use development including office, medical, life science, biotech and high-end industrial uses. Southgate is now home to the Registry of Motor Vehicles, which has greatly increased the visibility of this lot. The business park allows flexible zoning and expedited permitting under 43D regulations, providing shovel-ready pad sites for many uses. The parcel is fully equipped with easy access to utilities and a road that includes pedestrian walkways, granite curbing, and landscaped islands. The developer will entertain all transaction types including land leases, build-to-suit, land sales or building sales and leasing. Lot lines can be easily adjusted to accommodate.","Also known as Lots 6C and 2B1.",,,,,"CN216515","Worcester","AN5594","Research Drive",700,,,,,,,,,0,,,0,0,,,,"EXP",1/1/2021 3:07:00 AM,,5667.68,"2019",,,,775000,,,,10/15/2019 3:18:00 PM,,,,,,"10/15/2019","12/31/2020",,
"601 Research Drive","Leominster, MA","01453",,,,,,,,104979.00,,"LD",,,,42,421750.00,,,,"Southgate Business Park is located off Route 12 in Leominster and has easy access to I-190 and Route 2. The project is intended for mix-use development including office, medical, life science, biotech and high-end industrial uses. Southgate is now home to the Registry of Motor Vehicles, which has greatly increased the visibility of this lot. The business park allows flexible zoning and expedited permitting under 43D regulations, providing shovel-ready pad sites for many uses. The parcel is fully equipped with easy access to utilities and a road that includes pedestrian walkways, granite curbing, and landscaped islands. The developer will entertain all transaction types including land leases, build-to-suit, land sales or building sales and leasing. Lot lines can be easily adjusted to accommodate.","Also known as Lot 16.",,,,,"CN216515","Worcester","AN5594","Research Drive",601,,,,,,,,,0,,,0,0,,,,"EXP",1/1/2021 3:07:00 AM,,1603.72,"2018",,,,86500,,,,10/15/2019 3:09:00 PM,,,,,,"10/15/2019","12/31/2020",,
"Lot 10 Research Drive","Leominster, MA","01453",,,,,,,,342817.00,,"LD",,,,444,1470000.00,,,,"Southgate Business Park is located off Route 12 in Leominster and has easy access to I-190 and Route 2. The project is intended for mix-use development including office, medical, life science, biotech and high-end industrial uses. Southgate is now home to the Registry of Motor Vehicles, which has greatly increased the visibility of this lot. The business park allows flexible zoning and expedited permitting under 43D regulations, providing shovel-ready pad sites for many uses. The parcel is fully equipped with easy access to utilities and a road that includes pedestrian walkways, granite curbing, and landscaped islands. The developer will entertain all transaction types including land leases, build-to-suit, land sales or building sales and leasing. Lot lines can be easily adjusted to accommodate.","",,,,,"CN216515","Worcester","AN5594","Research Drive",10,,,,,,,,,0,,,0,0,,,,"EXP",1/1/2021 3:07:00 AM,,6776.40,"2019",,,,365500,,,,10/15/2019 2:59:00 PM,,,,,,"10/15/2019","12/31/2020",,
