"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"1718 Commonwealth Ave U:2","Boston, MA : Brighton","02135",,2,"1f 0h",,,730,,730.00,1920,"CC",,,,122,455000.00,623.29,,,"***Second Price Improvement!*** Welcome to 1718 Commonwealth Ave.  This two bedroom, one bathroom condo checks all the boxes.  Conveniently located with one deeded parking spot and enclosed private outdoor space, this home has so much to offer before entering!  The kitchen, suited with stainless steel appliances, is generously sized and bright.  Off the kitchen lies the cozy living space, with breakfast bar.  Both bedrooms are large with sizable closets and room for an at-home work set up.  A pet friendly association and in unit laundry is the cherry on top!  Don't miss out!","",,,,,"TM330566","Suffolk","AN2383","Commonwealth Ave",1718,0,"Window AC",,,,,"Hot Water Baseboard",0,1,,1,0,0,,,,"EXP",12/1/2022 3:05:00 AM,,3395.00,"2021",,,,318200,,,,6/9/2022 1:06:00 PM,,,,,8/23/2022 11:18:58 AM,"06/09/2022","11/30/2022",,
"1682 Commonwealth Ave U:4","Boston, MA : Brighton","02135",,3,"2f 0h",,,1353,,1353.00,1890,"CC",,,,61,749000.00,553.58,,,"This stylish luxury penthouse/top floor condo is one of the most unique properties in Brighton. Beautifully done “studs-out” remodel offers open layout, state-of-the-art kitchen, dining area, and master suite with a hot tub and a walk-in closet. Other amenities include in-unit washer and dryer, full second bathroom, and a private balcony with a great unobstructed view. Extensive repairs are being done to the building as well, including repointing of all masonry, replacing front steps, renovating common areas etc. Great location near Brookline line: just moments from Washington Square's cafes and restaurants. Convenient commute to Longwood Medical, Boston College, Boston University & Downtown Boston. Open House Monday June 20th1-2pm.","",,,,,"CN200874","Suffolk","NB1005","Commonwealth Ave",1682,0,"Window AC",,,,,"Hot Water Baseboard",0,0,,0,0,0,,,,"CAN",8/15/2022 9:19:00 AM,,5703.00,"2022",,,,524200,,,,6/15/2022 11:39:00 AM,,,"Sauna/Steam/Hot Tub",,,"06/15/2022","08/15/2022",,
"15 Henshaw St. U:3","Boston, MA : Brighton","02135",,2,"2f 0h",,,1675,,,1900,"CC",,,,105,649000.00,387.46,,,"Big price change on this fantastic owner occupied or investment opportunity condo located right in Brighton Center with 2 deeded parking spots in a private driveway. This very spacious 2 level townhouse style condo has a top-floor living area with cathedral ceilings and a ton of natural sunlight. Updated Victorian on a quiet side street situated right near St. Elizabeth's Medical Center. For commuters it is also conveniently located close to the mass pike, MBTA, and express bus to downtown.  A very unique property that is a must see and is ready for immediate occupancy! Front porch/decks completely replaced and new this past month.","FOR RENT NOW",,,,,"BB802471","Suffolk","AC1563","Henshaw St.",15,0,"Ductless Mini-Split System",,,,,"Hot Water Baseboard",0,2,,2,0,0,,,"Frame","CAN",10/27/2022 3:38:00 PM,,4709.74,"2022",,,,441400,,,,9/22/2022 9:59:00 AM,,,,,,"06/09/2022","10/27/2022",,
"63 Colborne U:3","Boston, MA : Brighton","02135",,1,"1f 0h",,,600,,,1963,"CC",,,,148,435000.00,725.00,,,"Easy to show!Location! You will be pleased upon arrival as you stroll into the beautiful courtyard; meticulously landscaped with beautiful plantings and lovely benches. A wonderful inground pool for warm summer days/ nights and entertaining.One parking spot as well as on street resident parking, bike racks are a great addition. Just a short stroll to the T, endless restaurants, shopping and all that Brighton has to offer. A well-maintained professional association with lower condos fees covering most of your utilities. This second-floor sun drenched unit is ready for the next owners to call home and or also a great investment ""should you choose to rent it out"" Enter into the unit, nice mud area and closet, from there an oversized living room with wood floors throughout. Adjacent kitchen with updated cabinets, granite countertops and breakfast nook. Lovely bathroom with spacious tiled shower, marble countertops.Great sized bedroom ample closet space including additional closet built-ins","",,,,,"CT003403","Suffolk","M80002","Colborne",63,0,"Wall AC",,,,,"Hot Water Baseboard, Gas",0,1,,1,0,0,,,"Brick, Stone/Concrete","EXP",12/11/2022 3:06:00 AM,,3812.12,"2022",,,,347900,,,,9/20/2022 7:36:00 PM,,,"Cable Available, Intercom",,,"06/15/2022","12/10/2022",,
"191 Washington Street U:U617","Boston, MA : Brighton","02135",,0,"1f 0h",,,498,,,2022,"CC",,,,100,539900.00,1084.14,,,"Brighton's Newest Premier Condo Community that has it all.  This beautifully appointed Studio home features designer kitchen with stainless steel Bosch appliances and fridge / dishwasher paneled, stone countertops, tile backsplash, hardwood flooring in main living area, tile in the baths and shower wall, Kohler plumbing fixtures and Washer/Dryer.  Amenities Include: Concierge, Fitness Center with Flex Studio, Sauna, Library, Expansive Common Terrace with Grilling Station and Fire Pits on 3rd floor, Sky Lounge and Roof Deck and Game Lounge on 6th floor, Pool and outside game area and Bicycle Storage.  Please call or email list agent to schedule your private appointment today.  Fall 2022 Delivery.","",,,,,"NB100037","Suffolk","NB9260","Washington Street",191,0,"Central Air",,,,,"Forced Air",0,0,,0,0,0,,,,"CAN",8/31/2022 9:54:00 AM,,0.00,"2021",,,,0,,,,5/23/2022 11:58:00 AM,,,,,,"05/23/2022","08/31/2022",,
"191 Washington Street U:711","Boston, MA : Brighton","02135",,1,"1f 0h",,,498,,,2022,"CC",,,,102,569900.00,1144.38,,,"Brighton's Newest Premier Condo Community that has it all - Phase 4 Released.  This beautifully appointed penthouse Jr. 1 bed home features designer kitchen with stainless steel Bosch appliances and fridge / dishwasher paneled, stone countertops, tile backsplash, hardwood flooring in main living area, tile in the baths and shower wall, Kohler plumbing fixtures and Washer/Dryer.  Amenities Include: Concierge, Fitness Center with Flex Studio, Sauna, Library, Expansive Common Terrace with Grilling Station and Fire Pits on 3rd floor, Sky Lounge and Roof Deck and Game Lounge on 6th floor, Pool and outside game area and Bicycle Storage.  Please call or email list agent to schedule your private appointment today.  Late Fall 2022 Delivery.","",,,,,"NB100037","Suffolk","NB9260","Washington Street",191,0,"Central Air",,,,,"Forced Air",0,0,,0,0,0,,,,"CAN",8/31/2022 9:55:00 AM,,0.00,"2021",,,,0,,,,5/21/2022 12:00:00 PM,,,,,,"05/21/2022","08/31/2022",,
"160 Newton St U:#3","Boston, MA : Brighton","02135",,3,"2f 0h",,,1053,,,1960,"CC",,,,34,539000.00,511.87,,,"Nice and spacious renovated unit in a brick building condo with three good size bedrooms and two full baths located in the Boston-Brighton area. Top floor unit with good rental income. Tenants lease until end of August. Newer refrigerator. Range. Update kitchen with granite countertops. New dishwasher. Washer and dryer combo in the unit. Central A/C. Extra parking space request can be applied through the Condo Management. Near Oak Square, Charles River, bus line.","Please contact Chip Landquist cell phone # 774 263 8180 a bank mortgager may find you a better loan fit this unit",,,,,"A0002431","Suffolk","BB9956","Newton St",160,0,"Central Air",,,,,"Forced Air",0,1,,1,0,0,,,"Brick","EXP",11/1/2022 3:06:00 AM,,5639.10,"2022",,,,528500,,,,5/31/2022 12:33:00 PM,,,"Cable Available",,,"05/31/2022","10/31/2022",,
"172 Newton St U:1","Boston, MA : Brighton","02135","1509",3,"2f 0h",,,1053,,1053.00,1960,"CC",,,,91,530000.00,503.32,,,"This is a Great opportunity to move into Brighton close to Boston College, Newton Center, Harvard Square, 5 minutes drive to the Mass. pike and Storrow Drive. Come see this Beautiful condo unit with three bedrooms and 2 updated bathrooms including a master bath.The kitchen has been well maintained by the current owners with Maple cabinets, Granite Counter tops, stainless appliances and in-unit laundry.  Central A/C, basement storage and 2 deeded parking spaces are included.","Offers presented as received! Email offers in one PDF to muzaayarealty@gmail.com. Lead paint disclosure in documents.",,,,,"CN229966","Suffolk","K95454","Newton St",172,0,"Central Air",,,,,"Forced Air",0,2,,2,0,0,,,"Frame","CAN",8/30/2022 1:28:00 PM,,5558.00,"2022",,,,510800,,,,5/30/2022 3:08:00 PM,,,,,,"05/30/2022","08/29/2022",,
"120 Sutherland Rd U:6","Boston, MA : Brighton","02135","7234",1,"1f 0h",,,534,,534.00,1947,"CC",,,,27,355000.00,664.79,,,"Very sunny one bedroom at desirable Sutherland Village.  Hardwood floors, huge EIK, renovated bath, great closets.  Common laundry and association in ground pool.  Walk to shopping in Cleveland Circle and the reservoir or Commonwealth Ave. Three trains within walking distance.","",,,,,"BB902399","Suffolk","BB6205","Sutherland Rd",120,0,"Window AC",,,,,"Hot Water Baseboard",0,0,,0,0,0,,,,"EXP",8/12/2022 3:05:00 AM,,3699.00,"2021",,,,346700,,,,5/26/2022 3:17:00 PM,,,,,,"05/26/2022","08/11/2022",,
"1568 Commonwealth Ave. U:11","Boston, MA : Brighton","02135",,1,"1f 0h",,,556,,,1920,"CC",,,,42,389000.00,699.64,,,"Wonderful located in the halfway between BC and BU! This Front-facing, on the easy walk-up 3rd floor 1 bed split (could be used as two bedrooms) condo unit is ready for you to move in. MBTA green line B -T stop Washington St. is right out of your doorstep, Whole Foods is locating across the corner, and a short walkable distance to Washington Square that offers you with vibrant choices of shops and restaurants. This grand brownstone building is well Professionally-managed and its condo fee includes heat and hot water. The cozy condo unit features living space with abundant natural light, hardwood floors throughout, a decent sized bedroom with closet, a nice semi modern kitchen and a full bathroom. Laundry facilities and bike storage are easily access in the building. Don't miss the opportunity to win this property either for owner occupied or rent it out as a stress free starter investment in the unbeatable rental market! Your wait is over!","Easy to Show, vacant unit. Buyer agents please refer to the attached offer instruction. Buyers and buyer agents do their own due diligence",,,,,"CN222135","Suffolk","AN2820","Commonwealth Ave.",1568,0,"Window AC, None",,,,,"Hot Water Radiators, Steam",0,0,,0,0,0,,,"Brick","EXP",10/23/2022 3:05:00 AM,,3684.65,"2022",,,,336300,,,,5/11/2022 5:39:00 PM,,,"Cable Available",,,"05/04/2022","10/22/2022",,
"24 Ransom Rd U:12","Boston, MA : Brighton","02135",,2,"1f 0h",,,739,,,1930,"CC",,,,53,479000.00,648.17,,,"PRICE REDUCTION! Unbeatable location! A penthouse 2 bed condominium located on a quiet one-way street, just a short distance to the green line Washington Street Station; close to Whole Foods, coffee shops, restaurants and parks that Brighton and Allston have to offer. Minutes to Longwood Medical, downtown, and universities. This unit is sunny and bright. It features 2 sizable bedrooms and 1 bathroom, including high ceilings and large windows. Large eat-in kitchen with tile floors, granite countertops, hardwood floors throughout. Updated bathroom has ceramic tile floor, bathtub reglazed completely looking brand new. One deeded parking included. Laundry in building. Perfect for investors or owner occupants!","Submit offers to maggieli@kw.com in 1 pdf. Offers must include pre-approval from financial institution/proof of funds. 24 hrs review offer.",,,,,"CN209248","Suffolk","BB3351","Ransom Rd",24,0,"Window AC",,,,,"Hot Water Baseboard",0,1,,1,0,0,,,"Brick","EXP",9/1/2022 3:06:00 AM,,4216.78,"2021",,,,395200,,,,5/4/2022 10:26:00 AM,,,,,,"05/04/2022","08/31/2022",,
"4 Chiswick Rd U:42","Boston, MA : Brighton","02135","7102",1,"1f 0h",,,698,,698.00,1929,"CC",,,,21,470000.00,673.35,,,"Ideally located on the top floor of a professionally managed building with an elevator and a roof deck! Featuring hardwood floors, large windows that flood the home with light, and nearly 700 SqFt of living space with ample closet space. The recently renovated and fully applianced kitchen comes with granite countertops, gas cooking, and brand-new stainless steel appliances. The tastefully renovated bathroom has a spectacular walk-in shower with a sliding glass door and subway tile backsplash. The bedroom features two separate closets and an elegant built-in bookshelf to accentuate the room. Located in Cleveland Circle, just a short distance from the Chestnut Hill Reservoir, the B and C green lines, and many local amenities such as a CVS, Starbucks, and various restaurants and retail shops.","Condo docs attached. Buyers to do their own due diligence.",,,,,"TM300863","Suffolk","BB5522","Chiswick Rd",4,0,"Window AC",,,,,"Hot Water Radiators",0,0,,0,0,0,,,"Brick","EXP",11/10/2022 3:05:00 AM,,4270.00,"2021",,,,400200,,,,5/12/2022 12:14:00 PM,,,"Intercom, Internet Available - Fiber-Optic, Elevator",,,"05/12/2022","11/09/2022",,
"99 Tremont St U:416","Boston, MA : Brighton","02135","2416",1,"1f 0h",,,790,,,2017,"CC",,,,93,669000.00,846.84,,,"Come and Enjoy your luxury living at 99 Tremont, the new (2018) Condominium Construction.  This 1 Bedroom 1 Bath dream home features abundant sunlight with large south-facing windows,  sleek kitchen cabinets along with a large island, open concept living, spacious walk-in closet and wall-to-wall carpeting. Upscale living with a downtown lifestyle. The unparalleled amenities include On Site Management, Garage Parking, Electric Car Charging, Bike Storage, Fitness Center, Common Courtyard with Grills, Club Level with Entertaining Lounge and Catering Kitchen, Billiard Room plus a Media Room. In addition, 99 Tremont offers Deeded Storage and is Pet Friendly with an exclusive Pet Washing Station. With a15-minute bus ride to Boston University, a 4-minute drive to Boston College,  0.5 mile from I-90 and a convenient route-57 bus stop at the front door this home is a commuters dream! MOTIVATED SELLER!","For showing please text both Siyu (Alice) Peng at 617-982-8007 and Yaxing (Stella) Zhou at 571-376-1378. Listing agent and office disclaim any representations or warranties as to the accuracy of this listing information. Seller's attorney to hold deposits for escrow.",,,,,"CN248510","Suffolk","AN4957","Tremont St",99,0,"Central Air, Individual, Unit Control",,,,,"Central Heat, Gas, Individual, Unit Control",1,1,,0,0,0,,,,"CAN",8/11/2022 3:54:00 PM,,2251.85,"2022",,,,509700,,,,5/12/2022 10:32:00 AM,,,"Cable Available, Intercom",,,"05/10/2022","08/11/2022",,
"1423 Commonwealth Avenue U:505","Boston, MA : Brighton","02135",,1,"1f 0h",,,511,,,1920,"CC",,,,55,345000.00,675.15,,,"Absolutely incredible opportunity to own this simply perfect, south-facing & sun-drenched Penthouse level one bedroom at Commonwealth Park. The unit features a fully applianced kitchen with dishwasher and disposal. The living room boasts of high ceilings, bay windows and tons of natural light. Spacious bedroom with large closet and updated bath. The unit has hardwood floors throughout and central air. The complex is professionally managed and pet friendly, with laundry and a pool. Ideally located between the best of Allston and Brookline’s Washington Square and all the restaurants & retail stores those areas have to offer. Close to Whole Foods, the T, and 65 Bus. The unit makes the perfect starter home for owner occupants or is an extremely smart investment property, or even as a split between two tenants.","Tenant occupied; lease runs until 8/31/2022.",,,,,"CN222554","Suffolk","AN2213","Commonwealth Avenue",1423,0,"Central Air",,,,,"Heat Pump",0,0,,0,0,0,,,,"EXP",12/1/2022 3:05:00 AM,,3748.37,"2021",,,,351300,,,,5/18/2022 9:25:00 AM,,,"Cable Available, Intercom",,,"05/18/2022","11/30/2022",,
"121 Tremont St U:115","Boston, MA : Brighton","02135",,2,"1f 0h",,,1121,,1121.00,1964,"CC",,,,136,475000.00,423.73,,,"Desirable unit with enormous living/dining room, eat-in kitchen with dishwasher and disposal, two spacious bedrooms, and one bathroom. In addition to three full size closets throughout the unit, the master bedroom boasts a large walk-in closet.  The unit has hardwood flooring, a balcony, and comes with one deeded parking space.  The building has a swimming pool, laundry facilities on premises, refuse area, on-site superintendent and is professionally managed. Ideal location right on the Brighton and Newton line.  The MBTA bus #57 and #501 stop right in front of the building.  Convenient to the Mass Pike.  Unit sold “as is” condition. Condo fee will increase to $878.00 effective November 1, 2022, due to the repair on the parking retaining wall project.","",,,,,"BB981419","Suffolk","BB1780","Tremont St",121,0,"Wall AC",,,,,"Hot Water Baseboard",0,1,,1,0,0,,,"Brick","EXP",10/1/2022 3:06:00 AM,,4282.00,"2021",,,,401300,,,,5/5/2022 7:22:00 AM,,,,,,"05/02/2022","09/30/2022",,
"99 Tremont St U:205","Boston, MA : Brighton","02135",,1,"1f 0h",,,616,,,2018,"CC",,,,89,565000.00,917.21,,,"2018 new constructed condominium located in the Oak Square of Brighton, close to Newton. Great neighborhood, convenient Route 57 bus line to Kenmore Sq, express Route 501 bus line directly to Back Bay and Downtown. Just minutes to Downtown or Seaport with driving through the I-90. 99 Tremont offers you an unparalleled lifestyle experience featuring a 24-hour security system, daytime concierge, package room, parking, bike storage, pet washing station, fitness center, club room, media lounge, and garden terrace with grills. The large size studio faces south and comes with GE appliances, in-unit laundry, large windows, walk-in closets, and one parking spot. I must see it.","The seller reserves the right to accept an offer at any time. Please send offers in 1 PDF to Jz@hoolihomeboston.com",,,,,"CN241535","Suffolk","AN4297","Tremont St",99,0,"Central Air",,,,,"Forced Air",0,1,,1,0,0,,,,"EXP",8/31/2022 3:05:00 AM,,4500.00,"2021",,,,421700,,,,4/26/2022 6:00:00 PM,,,,,,"04/14/2022","08/30/2022",,
"180 Telford St U:604","Boston, MA : Brighton","02135",,1,"1f 0h",,,663,,,2018,"CC",,,,47,635000.00,957.77,,,"Highly sought after 1 bedroom/1 bathroom condo w/ 1 direct access parking space with electric car charging!!!  Enter to a spacious open concept living room that streams natural light, Retreat in the spacious bedroom. Laundry in unit complete this incredible find!  Relax and take in the crisp spring air on the common patio. Well managed association with strong reserves and high owner occupancy. This rare condo is a gem!  luxurious boutique building that offers concierge, fitness center, rowing room, clubroom, this pet-friendly community you'll find trendy restaurants/bars, parks, Mass pike access and Soldier's field road to Boston and Beyond.","",,,,,"CN205366","Suffolk","AN2383","Telford St",180,0,"Central Air",,,,,"Forced Air",1,1,,0,0,0,,,,"EXP",9/1/2022 3:05:00 AM,,5227.00,"2021",,,,489900,,,,5/22/2022 12:15:00 PM,,,,,,"04/06/2022","08/31/2022",,
"1982 Commonwealth Ave U:A","Boston, MA : Brighton","02135","5837",3,"1f 0h",,,1076,,876.00,1927,"CC",,,,161,488876.00,454.35,,,"Seller will consider offers between $429,000 - $488,876. Location, Location, Location!  Attention Investors - just under a 5% cap in Brighton! Perfect hedge against inflation. Rented for $2,675 till 8/31/23! Fantastic garden level three bed condo in prime Brighton/BC/Reservoir location, close to everything! A stone's throw to B, C, D train lines, Cleveland Circle, Boston College, Brookline, Boston University, Newton and commuter locations. Brand new floors in living room and gleaming wood floors throughout, recently renovated kitchen with newer stainless steel appliances, updated bath, high ceilings, lots of windows and light. In-unit laundry, three good-sized bedrooms, lots of closets and extra storage. A must see perfect for  investors looking for cash flow. Professionally managed association, brick building, private entrance. Recent updates to building front entrance.","Property is rented till 8/31/23",,,,,"TM309710","Suffolk","AN1593","Commonwealth Ave",1982,0,"Window AC",,,,,"Hot Water Baseboard",0,0,,0,0,0,,,"Brick","EXP",9/17/2022 3:05:00 AM,,4753.00,"2022",,,,433500,,,,3/17/2022 11:01:00 AM,,,,,,"03/16/2022","09/16/2022",,
"374 Chestnut Hill Ave U:24","Boston, MA : Brighton","02135",,2,"1f 0h",,,852,,852.00,1950,"CC",,,,36,529000.00,620.89,,,"Gorgeous sun splashing 2bedroom corner unit condo in prime location - Cleveland Circle, walking distance to C, D, & B line.  This unit has updated kitchen, granite countertops with open concept, hardwood floor throughout with ample closet space. Pool & BBQ common areas! Great for owner occupied or investment.","",,,,,"BB910209","Suffolk","BB5962","Chestnut Hill Ave",374,0,"Unit Control",,,,,"Steam",0,0,,0,0,0,,,"Brick","EXP",9/29/2022 3:05:00 AM,,4549.69,"2021",,,,426400,,,,3/28/2022 11:00:00 AM,,,"Intercom",,,"03/28/2022","09/28/2022",,
"324 Bunker Hill Street U:203","Boston, MA : Charlestown","02129",,3,"3f 0h",,,1892,,,2021,"CC",,,,183,1749000.00,924.42,,,"Welcome to Charlestown's newest luxury boutique condo at the top of the hill, where the views are above all. Unit 203 is sure to check all of your boxes, from the deeded garage parking to the open floor plan w/ city views. As you enter inside, you are greeted by a custom built-in mudroom. Down the hall opens up to the chef's kitchen, outfitted with Thermador appliances, custom cabinets and white quartz countertops. The open living space is surrounded by natural sunlight from every window. The primary suite offers a large walk-in closet and en-suite bathroom with double vanities. The second and third bedroom have access to their own bathrooms and spacious closets! The common outdoor space has a grill and is quiet and serene, making it the perfect summer hangout. This condo has extra storage and has elevator access. You are conveniently located to, Whole Foods, Restaurants, Parks, Shopping and so much more! Don't miss out on this opportunity","",,,,,"TM328399","Suffolk","AN4282","Bunker Hill Street",324,0,"Central Air",,,,,"Central Heat, Forced Air",2,2,,0,0,0,,,"Frame","EXP",11/1/2022 3:05:00 AM,,0.00,"2022",,,,0,,,,4/26/2022 7:59:00 AM,,,"Cable Available, Intercom, Finish - Cement Plaster",,,"04/03/2022","10/31/2022",,
"14 Monument St U:B","Boston, MA : Charlestown","02129","3122",1,"1f 0h",,,352,,,1899,"CC",,,,188,380000.00,1079.55,,,"Stop renting and move right into this Gem in the Heart of Charlestown. This great studio is a step down from the Bunker Hill Monument. The apartment has a large room, full kitchen and an updated full bathroom. Direct access to common washer/dryer and shared patio, where you can entertain or relax. Comes with 24 sqft outside storage space. Short distance to North Station and walkable to many stores, restaurants, parks and shipyard. Cute, clean and convenient. Low condo fee, great deal for owner occupancy or investment.","Listing Agent has ownership interest in property. Tenant occupied until August 2023.",,,,,"CN223758","Suffolk","AN4456","Monument St",14,0,"None",,,,,"Electric Baseboard",0,0,,0,0,0,,,,"CAN",10/24/2022 1:12:00 PM,,3803.00,"2021",,,,356400,,,,4/19/2022 9:55:00 PM,,,,,,"04/19/2022","10/24/2022",,
"391 Bunker Hill Street U:2","Boston, MA : Charlestown","02129",,2,"2f 0h",,,952,,,2022,"CC",,,,100,879000.00,923.32,,,"Stunning New Construction 2 bedroom 2 bath located in a charming Charlestown enclave. Step outside each morning to truly a picture book setting, With beautiful turn of the century homes & churches lining historic Bunker hill St.  Boasting a rare 250 sq feet private deck terrace, the home offers outstanding outdoor space!  No Expense was spared on this cutting edge high end new construction. The spacious living room has amazing detail/ finish package & beautiful full wall floor to ceiling window. The luxury kitchen boasts: JennAir ss steel appliances gas range, & SS hood, custom cabinets, 8 ft breakfast bar, & calacatta quartz. The Kitchen is open to dining area & the spacious living room allowing for an excellent & flexible layout.  The Large king size primary bedroom gets amazing light & features a spacious walk in closet & luxurious en suite bath with glass enclosed walk in shower & double vanity. Great size queen guest bedroom. Central air, w/d in unit, marvin windows, trex, nest","",,,,,"CT002403","Suffolk","NB3861","Bunker Hill Street",391,0,"Central Air",,,,,"Central Heat, Gas",0,0,,0,0,0,,,"Frame","CAN",8/15/2022 11:36:00 PM,,4000.00,"2022",,,,999999,,,,7/6/2022 2:58:00 PM,,,,,,"05/02/2022","08/15/2022",,
"3 Winthrop St U:1","Boston, MA : Charlestown","02129","3611",2,"2f 0h",,,642,,,1987,"CC",,,,45,659000.00,1026.48,,,"Location, location, location! Don't miss out on this turnkey, recently renovated, two bedroom, two bathroom condo in Charlestown's coveted Gaslight district. Walk in the front door to the open concept first floor living space that features a kitchen and living room space perfect for entertaining or enjoying a quiet night in. Upstairs you will find the main bedroom with a full ensuite bathroom that features a walk in tiled shower. Below the main level you find the second bedroom that also has an ensuite bathroom featuring a full bathtub with tile surround. Off of the downstairs bedroom is a laundry room exclusive to this unit. With soaring ceiling height and a well thought out layout, this home feels bigger than the square footage suggests. There is nothing to do here but move in, enjoy this home and all that Charlestown has to offer!","",,,,,"NB113480","Suffolk","AN6818","Winthrop St",3,0,"Window AC",,,,,"Electric Baseboard",0,0,,0,0,0,,,,"EXP",11/18/2022 3:05:00 AM,,5651.00,"2021",,,,529600,,,,5/18/2022 7:17:00 AM,,,,,,"05/18/2022","11/17/2022",,
"8 Short Street U:8","Boston, MA : Charlestown","02129",,3,"1f 1h",,,1054,,557.00,1885,"CC",,,,38,719000.00,682.16,,,"Sundrenched Single Family Residence! Perfect Layout for any lifestyle! Nestled on the corner of a lovely private lane! 3 Very Generous Bedrooms & 1.5 Baths! This Home is an Outstanding Opportunity! Huge Open Living room, Dining room & Big Eat in Kitchen! Windows are everywhere with East & West Sunshine! Gleaming Hardwood Floors! Big Full Bath! Large Flexible use Bonus room with direct access out! Tons of storage! Washer & Dryer! Easy on Street parking neighborhood! Minutes from Bus stop & Orange Line T stop! Don't Miss out on this Great Opportunity! Outstanding Value! Own Your Own Single Family Home!","",,,,,"BB802670","Suffolk","BB9059","Short Street",8,1,"Window AC",,,,,"Hot Water Baseboard, Electric Baseboard, Gas",0,0,,0,0,0,,,,"EXP",10/1/2022 3:06:00 AM,,7272.49,"2022",,,,662800,,,,5/31/2022 10:43:00 AM,,,,,,"05/31/2022","09/30/2022",,
"12 Prospect St U:2","Boston, MA : Charlestown","02129",,3,"3f 0h",,,1585,,0.00,2025,"CC",,,,6,1645000.00,1037.85,,,"Penthouse 3 bed/3 bath with most spectacular Private Roof Deck! This no-expense-spared renovation, by Charlestown's most reputable builder, provides an idyllic floor plan with high-end custom finishes throughout. Large & dimensional living features bow-front window and centered marble-surround gas fireplace. Magazine-quality kitchen with quartz counters, tile backsplash, professional grade appliances, oversized center island with built-in breakfast bar + dedicated formal dining area. Private balcony off main-living level is the perfect spot for morning coffee! Primary suite offers spa-like bath with double vanity & frameless glass shower. Generous guest beds feature dedicated designer full baths. Enjoy the seasons, sunsets, and summer fireworks from your breathtaking private roof deck - panoramic views from Boston Harbor, across the entire Skyline, and all the way to the Monument! Rental parking available. A special opportunity just steps to everything Charlestown has to offer.","Email for ALL requests.",,"",,"","G8000450","Suffolk","AN2383","Prospect St",12,0,"Central Air",,,,,"Central Heat",0,0,,0,0,0,,,"Frame","CTG",12/9/2025 8:27:00 PM,"Pending P&S",7878.00,"2025",,,,1360700,,,,12/5/2025 2:01:00 PM,,,,,,"12/05/2025",,"12/09/2025","12/22/2025"
"19 Allston St U:2","Boston, MA : Charlestown","02129",,2,"2f 0h",,,682,,,1870,"CC",,,,12,719000.00,1054.25,,,"Welcome home! Quintessential Charlestown brick building.  This impeccable condo has been fully renovated preserving many unique features.   The galley kitchen has plenty of prep/storage space, granite counter tops, stainless sink w/disposal, all stainless appliances including gas stove, refrigerator, microwave, dishwasher, recessed lighting and original wide pumpkin-pine floors that flow into the living room w/brick fireplace, recessed lighting and lots of natural light.  Both bedrooms are generously sized with closets, wide pumpkin-pine floors, new woodwork, freshly painted-second bedroom has two closets one houses the laundry.  Main bedroom has a fully renovated private bath with marble floor, marble tiled tub and shower, glass shower shield, new sink/vanity, linen closet.  Second bathroom is custom designed with a stand-up shower, built in shower bench, large vanity and sink.  Enjoy the convenient access to restaurants, shopping, MGH, Kendall Sq, MBTA and all the City has to offer.","Offers must include buyer's pre-approval letter.",,,,,"CN211770","Suffolk","AC2354","Allston St",19,0,"Central Air, Unit Control",,,,,"Unit Control",0,0,,0,0,0,,,"Brick","CAN",10/19/2022 1:04:00 PM,,5958.00,"2022",,,,547600,,,,10/7/2022 11:05:00 AM,,,"Cable Available, Intercom",,,"10/07/2022","10/19/2022",,
